IdEmpleado,NivelSatisfaccion,SatisfaccionLaboral_Disc,UltimaEvaluacion,UltimaEvaluacion_Disc,ProyectosRealizados,ProyectosRealizados_Disc,HorasMensuales,HorasMensuales_Disc,Antiguedad,Antiguedad_Disc,AccidentesTrabajo,AccidentesTrabajo_Disc,Ascendido,Ascendido_Disc,AreaTrabajo,NivelSalarial,Renuncia,Renuncia_Disc
1457,0.39,Insatisfecho,0.51,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Bajo,1,SI
1458,0.1,Insatisfecho,0.81,Excelente,6,[6-7],248,[200-249],4,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1459,0.4,Insatisfecho,0.5,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1460,0.39,Insatisfecho,0.54,Media,2,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1462,0.42,Insatisfecho,0.53,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1463,0.39,Insatisfecho,0.54,Media,2,[2-3],149,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1466,0.45,Insatisfecho,0.47,Media,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1468,0.1,Insatisfecho,0.89,Excelente,7,[6-7],272,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1469,0.78,Satisfecho,0.86,Excelente,5,[4-5],256,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1471,0.45,Insatisfecho,0.51,Media,2,[2-3],155,[150-199],3,[2-4],1,SI,0,NO,Ventas,Medio,1,SI
1472,0.39,Insatisfecho,0.56,Media,2,[2-3],130,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1473,0.43,Insatisfecho,0.48,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1476,0.44,Insatisfecho,0.47,Media,2,[2-3],156,[150-199],3,[2-4],1,SI,0,NO,Ventas,Medio,1,SI
1477,0.79,Satisfecho,0.95,Excelente,5,[4-5],228,[200-249],5,[5-7],0,NO,0,NO,Ventas,Alto,1,SI
1479,0.36,Insatisfecho,0.56,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1480,0.39,Insatisfecho,0.57,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
1482,0.16,Insatisfecho,0.65,Buena,4,[4-5],277,[250-320],5,[5-7],0,NO,0,NO,Contabilidad,Medio,1,SI
1483,0.09,Insatisfecho,0.77,Buena,6,[6-7],310,[250-320],4,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
1485,0.44,Insatisfecho,0.56,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
1487,0.11,Insatisfecho,0.97,Excelente,6,[6-7],260,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1488,0.45,Insatisfecho,0.52,Media,2,[2-3],147,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1492,0.39,Insatisfecho,0.56,Media,2,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1493,0.38,Insatisfecho,0.55,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1494,0.38,Insatisfecho,0.45,Media,2,[2-3],151,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1495,0.17,Insatisfecho,0.75,Buena,3,[2-3],188,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1496,0.79,Satisfecho,0.84,Excelente,5,[4-5],247,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1497,0.1,Insatisfecho,0.85,Excelente,7,[6-7],259,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1498,0.37,Insatisfecho,0.48,Media,2,[2-3],129,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1499,0.42,Insatisfecho,0.49,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1504,0.4,Insatisfecho,0.46,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,1,SI
1505,0.86,Satisfecho,0.91,Excelente,5,[4-5],245,[200-249],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
1506,0.37,Insatisfecho,0.46,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,1,SI
1507,0.4,Insatisfecho,0.51,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Logistica,Medio,1,SI
1509,0.88,Satisfecho,0.88,Excelente,5,[4-5],248,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
1511,0.87,Satisfecho,1,Excelente,4,[4-5],224,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
1513,0.45,Insatisfecho,0.52,Media,2,[2-3],143,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1516,0.72,Satisfecho,0.99,Excelente,5,[4-5],257,[250-320],5,[5-7],0,NO,0,NO,Tecnologia,Alto,1,SI
1519,0.89,Satisfecho,0.98,Excelente,5,[4-5],274,[250-320],5,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
1521,0.38,Insatisfecho,0.53,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
1522,0.38,Insatisfecho,0.47,Media,2,[2-3],140,[90-149],3,[2-4],1,SI,0,NO,Tecnologia,Bajo,1,SI
1523,0.1,Insatisfecho,0.82,Excelente,7,[6-7],265,[250-320],4,[2-4],0,NO,0,NO,Servicios,Bajo,1,SI
1525,0.74,Satisfecho,0.86,Excelente,5,[4-5],262,[250-320],5,[5-7],0,NO,0,NO,Servicios,Bajo,1,SI
1526,0.1,Insatisfecho,0.8,Buena,6,[6-7],261,[250-320],4,[2-4],0,NO,0,NO,Servicios,Bajo,1,SI
1530,0.4,Insatisfecho,0.47,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
1531,0.83,Satisfecho,0.98,Excelente,4,[4-5],249,[200-249],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
1532,0.36,Insatisfecho,0.57,Media,2,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1533,0.75,Satisfecho,0.98,Excelente,4,[4-5],245,[200-249],5,[5-7],0,NO,0,NO,Gerencia,Bajo,1,SI
1535,0.1,Insatisfecho,0.94,Excelente,6,[6-7],297,[250-320],5,[5-7],0,NO,0,NO,Marketing,Bajo,1,SI
1537,0.09,Insatisfecho,0.84,Excelente,7,[6-7],260,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1538,0.4,Insatisfecho,0.57,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1539,0.41,Insatisfecho,0.54,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1540,0.83,Satisfecho,0.92,Excelente,4,[4-5],235,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
1541,0.42,Insatisfecho,0.47,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1542,0.61,Apenas Satisfecho,0.46,Media,5,[4-5],220,[200-249],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1544,0.77,Satisfecho,0.81,Excelente,5,[4-5],237,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1545,0.81,Satisfecho,0.95,Excelente,4,[4-5],275,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1547,0.73,Satisfecho,0.84,Excelente,5,[4-5],251,[250-320],6,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1548,0.09,Insatisfecho,0.83,Excelente,6,[6-7],250,[200-249],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1549,0.9,Satisfecho,0.99,Excelente,4,[4-5],259,[250-320],6,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1550,0.88,Satisfecho,1,Excelente,4,[4-5],259,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1551,0.09,Insatisfecho,0.87,Excelente,7,[6-7],305,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1552,0.4,Insatisfecho,0.56,Media,2,[2-3],130,[90-149],3,[2-4],1,SI,0,NO,Ventas,Medio,1,SI
1553,0.17,Insatisfecho,0.55,Media,6,[6-7],250,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1554,0.82,Satisfecho,0.82,Excelente,5,[4-5],220,[200-249],6,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1556,0.83,Satisfecho,0.92,Excelente,4,[4-5],255,[250-320],5,[5-7],0,NO,0,NO,Contabilidad,Bajo,1,SI
1557,0.44,Insatisfecho,0.5,Media,2,[2-3],154,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
1558,0.5,Insatisfecho,0.85,Excelente,4,[4-5],138,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
1559,0.14,Insatisfecho,0.61,Buena,6,[6-7],291,[250-320],5,[5-7],0,NO,0,NO,RRHH,Medio,1,SI
1562,0.11,Insatisfecho,0.88,Excelente,6,[6-7],290,[250-320],4,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
1563,0.44,Insatisfecho,0.57,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1564,0.43,Insatisfecho,0.52,Media,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1565,0.12,Insatisfecho,0.8,Buena,5,[4-5],136,[90-149],2,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1569,0.41,Insatisfecho,0.47,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1570,0.37,Insatisfecho,0.48,Media,2,[2-3],153,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1574,0.11,Insatisfecho,0.9,Excelente,5,[4-5],307,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1575,0.36,Insatisfecho,0.51,Media,2,[2-3],129,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1576,0.8,Satisfecho,0.83,Excelente,5,[4-5],275,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
1577,0.6,Apenas Satisfecho,0.85,Excelente,3,[2-3],250,[200-249],2,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1578,0.36,Insatisfecho,0.54,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1579,0.1,Insatisfecho,0.96,Excelente,6,[6-7],310,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
1582,0.73,Satisfecho,0.96,Excelente,5,[4-5],256,[250-320],6,[5-7],1,SI,0,NO,Logistica,Medio,1,SI
1583,0.11,Insatisfecho,0.8,Buena,6,[6-7],259,[250-320],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
1584,0.73,Satisfecho,0.91,Excelente,4,[4-5],247,[200-249],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
1587,0.76,Satisfecho,0.85,Excelente,5,[4-5],236,[200-249],6,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
1588,0.09,Insatisfecho,0.96,Excelente,6,[6-7],281,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Medio,1,SI
1589,0.9,Satisfecho,0.81,Excelente,5,[4-5],264,[250-320],5,[5-7],0,NO,0,NO,Tecnologia,Medio,1,SI
1590,0.1,Insatisfecho,0.81,Excelente,6,[6-7],308,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1591,0.43,Insatisfecho,0.48,Media,2,[2-3],147,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1592,0.41,Insatisfecho,0.55,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1594,0.1,Insatisfecho,0.87,Excelente,6,[6-7],307,[250-320],4,[2-4],0,NO,0,NO,Produccion,Alto,1,SI
1595,0.4,Insatisfecho,0.46,Media,2,[2-3],132,[90-149],3,[2-4],0,NO,0,NO,Produccion,Bajo,1,SI
1596,0.4,Insatisfecho,0.53,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
1599,0.83,Satisfecho,0.94,Excelente,5,[4-5],273,[250-320],5,[5-7],0,NO,0,NO,Servicios,Medio,1,SI
1601,0.11,Insatisfecho,0.93,Excelente,7,[6-7],296,[250-320],4,[2-4],0,NO,0,NO,Servicios,Bajo,1,SI
1602,0.68,Apenas Satisfecho,0.62,Buena,5,[4-5],198,[150-199],5,[5-7],1,SI,0,NO,Servicios,Bajo,1,SI
1603,0.43,Insatisfecho,0.53,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Servicios,Bajo,1,SI
1610,0.85,Satisfecho,1,Excelente,6,[6-7],260,[250-320],3,[2-4],1,SI,0,NO,Gerencia,Bajo,1,SI
1612,0.09,Insatisfecho,0.92,Excelente,7,[6-7],301,[250-320],4,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1613,0.43,Insatisfecho,0.55,Media,4,[4-5],134,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1618,0.76,Satisfecho,0.98,Excelente,4,[4-5],237,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
1621,0.45,Insatisfecho,0.54,Media,2,[2-3],131,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1622,0.91,Satisfecho,0.95,Excelente,5,[4-5],241,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1625,0.89,Satisfecho,1,Excelente,4,[4-5],217,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1626,0.11,Insatisfecho,0.86,Excelente,6,[6-7],254,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1627,0.1,Insatisfecho,0.87,Excelente,6,[6-7],265,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1628,0.38,Insatisfecho,0.57,Media,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1629,0.4,Insatisfecho,0.54,Media,2,[2-3],156,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1630,0.86,Satisfecho,0.97,Excelente,5,[4-5],269,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1632,0.1,Insatisfecho,0.85,Excelente,6,[6-7],283,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1634,0.36,Insatisfecho,0.46,Media,2,[2-3],130,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
1635,0.39,Insatisfecho,0.48,Media,2,[2-3],127,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
1636,0.43,Insatisfecho,0.47,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
1638,0.09,Insatisfecho,0.91,Excelente,6,[6-7],275,[250-320],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
1639,0.42,Insatisfecho,0.55,Media,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
1640,0.42,Insatisfecho,0.46,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1641,0.91,Satisfecho,0.89,Excelente,5,[4-5],217,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1642,0.41,Insatisfecho,0.56,Media,2,[2-3],154,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1643,0.11,Insatisfecho,0.78,Buena,6,[6-7],247,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1644,0.09,Insatisfecho,0.83,Excelente,6,[6-7],295,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1645,0.83,Satisfecho,1,Excelente,5,[4-5],224,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1647,0.1,Insatisfecho,0.93,Excelente,7,[6-7],258,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1648,0.42,Insatisfecho,0.55,Media,2,[2-3],150,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1649,0.1,Insatisfecho,0.97,Excelente,7,[6-7],282,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1655,0.1,Insatisfecho,0.89,Excelente,7,[6-7],253,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1658,0.11,Insatisfecho,0.86,Excelente,6,[6-7],245,[200-249],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1661,0.42,Insatisfecho,0.47,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,1,SI
1662,0.36,Insatisfecho,0.56,Media,2,[2-3],140,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
1665,0.1,Insatisfecho,0.96,Excelente,6,[6-7],264,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Medio,1,SI
1666,0.14,Insatisfecho,0.55,Media,6,[6-7],175,[150-199],5,[5-7],0,NO,0,NO,Tecnologia,Medio,1,SI
1667,0.41,Insatisfecho,0.51,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1668,0.44,Insatisfecho,0.55,Media,2,[2-3],128,[90-149],3,[2-4],0,NO,1,SI,Tecnologia,Medio,1,SI
1669,0.82,Satisfecho,0.94,Excelente,5,[4-5],232,[200-249],5,[5-7],1,SI,0,NO,Tecnologia,Medio,1,SI
1670,0.67,Apenas Satisfecho,0.54,Media,3,[2-3],166,[150-199],5,[5-7],0,NO,0,NO,Tecnologia,Medio,1,SI
1671,0.44,Insatisfecho,0.57,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
1672,0.42,Insatisfecho,0.54,Media,2,[2-3],143,[90-149],3,[2-4],0,NO,0,NO,Produccion,Alto,1,SI
1673,0.84,Satisfecho,0.83,Excelente,4,[4-5],239,[200-249],5,[5-7],0,NO,0,NO,Produccion,Bajo,1,SI
1674,0.86,Satisfecho,1,Excelente,4,[4-5],232,[200-249],5,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
1676,0.09,Insatisfecho,0.93,Excelente,6,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
1677,0.1,Insatisfecho,0.81,Excelente,7,[6-7],270,[250-320],4,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
1679,0.75,Satisfecho,0.89,Excelente,5,[4-5],276,[250-320],5,[5-7],0,NO,0,NO,Servicios,Bajo,1,SI
1682,0.83,Satisfecho,0.94,Excelente,4,[4-5],264,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
1684,0.44,Insatisfecho,0.54,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1685,0.38,Insatisfecho,0.49,Media,2,[2-3],128,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1687,0.22,Insatisfecho,0.86,Excelente,4,[4-5],293,[250-320],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1688,0.4,Insatisfecho,0.46,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1689,0.41,Insatisfecho,0.48,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1690,0.38,Insatisfecho,0.51,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1691,0.45,Insatisfecho,0.68,Buena,4,[4-5],212,[200-249],4,[2-4],1,SI,0,NO,Ventas,Bajo,1,SI
1692,0.39,Insatisfecho,0.56,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1694,0.42,Insatisfecho,0.53,Media,2,[2-3],132,[90-149],3,[2-4],1,SI,0,NO,Ventas,Bajo,1,SI
1695,0.1,Insatisfecho,0.87,Excelente,6,[6-7],248,[200-249],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1696,0.78,Satisfecho,0.96,Excelente,5,[4-5],272,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
1697,0.39,Insatisfecho,0.56,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1700,0.43,Insatisfecho,0.46,Media,2,[2-3],126,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1702,0.09,Insatisfecho,0.77,Buena,6,[6-7],282,[250-320],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1703,0.39,Insatisfecho,0.53,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1704,0.73,Satisfecho,0.99,Excelente,6,[6-7],206,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
1706,0.1,Insatisfecho,0.91,Excelente,6,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1708,0.43,Insatisfecho,0.51,Media,2,[2-3],131,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
1709,0.79,Satisfecho,0.96,Excelente,4,[4-5],257,[250-320],5,[5-7],0,NO,0,NO,Contabilidad,Medio,1,SI
1710,0.1,Insatisfecho,0.81,Excelente,6,[6-7],269,[250-320],4,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
1711,0.11,Insatisfecho,0.97,Excelente,6,[6-7],254,[250-320],4,[2-4],0,NO,0,NO,Contabilidad,Alto,1,SI
1713,0.36,Insatisfecho,0.51,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
1714,0.63,Apenas Satisfecho,0.93,Excelente,5,[4-5],163,[150-199],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
1715,0.41,Insatisfecho,0.56,Media,2,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
1718,0.11,Insatisfecho,0.96,Excelente,6,[6-7],310,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1721,0.91,Satisfecho,1,Excelente,4,[4-5],251,[250-320],6,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1723,0.81,Satisfecho,0.93,Excelente,5,[4-5],265,[250-320],6,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1724,0.11,Insatisfecho,0.87,Excelente,6,[6-7],280,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1725,0.92,Satisfecho,0.89,Excelente,4,[4-5],241,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1726,0.1,Insatisfecho,0.86,Excelente,5,[4-5],253,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1727,0.45,Insatisfecho,0.51,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1728,0.11,Insatisfecho,0.94,Excelente,6,[6-7],266,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1729,0.23,Insatisfecho,0.7,Buena,5,[4-5],168,[150-199],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1732,0.41,Insatisfecho,0.56,Media,2,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1733,0.84,Satisfecho,0.97,Excelente,5,[4-5],256,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
1734,0.42,Insatisfecho,0.52,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1736,0.38,Insatisfecho,0.46,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
1738,0.1,Insatisfecho,0.83,Excelente,6,[6-7],271,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
1740,0.91,Satisfecho,1,Excelente,4,[4-5],253,[250-320],5,[5-7],1,SI,0,NO,Soporte Tecnico,Medio,1,SI
1744,0.37,Insatisfecho,0.46,Media,2,[2-3],127,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1745,0.4,Insatisfecho,0.48,Media,2,[2-3],161,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1746,0.09,Insatisfecho,0.78,Buena,6,[6-7],260,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
1747,0.11,Insatisfecho,0.89,Excelente,6,[6-7],272,[250-320],4,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
1749,0.89,Satisfecho,0.96,Excelente,4,[4-5],219,[200-249],6,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
1750,0.09,Insatisfecho,0.91,Excelente,6,[6-7],243,[200-249],4,[2-4],0,NO,0,NO,Produccion,Alto,1,SI
1751,0.88,Satisfecho,0.97,Excelente,4,[4-5],255,[250-320],5,[5-7],1,SI,0,NO,Tecnologia,Bajo,1,SI
1752,0.11,Insatisfecho,0.9,Excelente,7,[6-7],245,[200-249],4,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
1755,0.44,Insatisfecho,0.52,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
1756,0.63,Apenas Satisfecho,0.76,Buena,2,[2-3],157,[150-199],4,[2-4],0,NO,0,NO,Servicios,Bajo,1,SI
1758,0.36,Insatisfecho,0.51,Media,2,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
1759,0.45,Insatisfecho,0.51,Media,2,[2-3],149,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
1760,0.73,Satisfecho,1,Excelente,5,[4-5],253,[250-320],6,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
1761,0.37,Insatisfecho,0.55,Media,2,[2-3],140,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
1762,0.09,Insatisfecho,0.85,Excelente,7,[6-7],307,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Bajo,1,SI
1765,0.36,Insatisfecho,0.54,Media,2,[2-3],127,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
1770,0.4,Insatisfecho,0.47,Media,2,[2-3],144,[90-149],3,[2-4],1,SI,0,NO,Ventas,Bajo,1,SI
1771,0.84,Satisfecho,1,Excelente,5,[4-5],250,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
